PlayerID	PlayerName	Type	Reason	TeamAPI	Team	TeamID	FixtureID	FixtureDate
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208182	2024-12-14T15:00:00+00:00
19182	A. Tuanzebe	Missing Fixture	Thigh Injury	Ipswich	Ipswich	57	1208182	2024-12-14T15:00:00+00:00
275170	Danilo	Missing Fixture	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208180	2024-12-14T17:30:00+00:00
47547	A. Moreno	Missing Fixture	Loan agreement	Nottingham Forest	Nott'm Forest	65	1208180	2024-12-14T17:30:00+00:00
22149	I. Sangare	Missing Fixture	Foot Injury	Nottingham Forest	Nott'm Forest	65	1208180	2024-12-14T17:30:00+00:00
19192	J. Ramsey	Missing Fixture	Hamstring Injury	Aston Villa	Aston Villa	66	1208180	2024-12-14T17:30:00+00:00
983	L. Bailey	Questionable	Thigh Injury	Aston Villa	Aston Villa	66	1208180	2024-12-14T17:30:00+00:00
19265	A. Webster	Missing Fixture	Muscle Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
305730	J. Hinshelwood	Questionable	Knee Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
1361	F. Kadioglu	Questionable	Toe Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
18973	S. March	Questionable	Knee Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
296	J. Milner	Questionable	Thigh Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
537	J. Veltman	Questionable	Muscle Injury	Brighton	Brighton	51	1208175	2024-12-15T14:00:00+00:00
1440	R. Holding	Missing Fixture	Lacking Match Fitness	Crystal Palace	Crystal Palace	52	1208175	2024-12-15T14:00:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208175	2024-12-15T14:00:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208175	2024-12-15T14:00:00+00:00
18847	J. Ward	Questionable	Calf Injury	Crystal Palace	Crystal Palace	52	1208175	2024-12-15T14:00:00+00:00
288102	A. Wharton	Questionable	Groin Injury	Crystal Palace	Crystal Palace	52	1208175	2024-12-15T14:00:00+00:00
5	M. Akanji	Missing Fixture	Injury	Manchester City	Man City	50	1208178	2024-12-15T16:30:00+00:00
18861	N. Ake	Missing Fixture	Thigh Injury	Manchester City	Man City	50	1208178	2024-12-15T16:30:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208178	2024-12-15T16:30:00+00:00
284230	R. Lewis	Missing Fixture	Red Card	Manchester City	Man City	50	1208178	2024-12-15T16:30:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208178	2024-12-15T16:30:00+00:00
284324	A. Garnacho	Missing Fixture	Coach's decision	Manchester United	Man United	33	1208178	2024-12-15T16:30:00+00:00
909	M. Rashford	Missing Fixture	Coach's decision	Manchester United	Man United	33	1208178	2024-12-15T16:30:00+00:00
891	L. Shaw	Missing Fixture	Calf Injury	Manchester United	Man United	33	1208178	2024-12-15T16:30:00+00:00
18772	J. Evans	Questionable	Knock	Manchester United	Man United	33	1208178	2024-12-15T16:30:00+00:00
22094	W. Fofana	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208176	2024-12-15T19:00:00+00:00
19545	R. James	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208176	2024-12-15T19:00:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208176	2024-12-15T19:00:00+00:00
1864	P. Neto	Missing Fixture	Yellow Cards	Chelsea	Chelsea	49	1208176	2024-12-15T19:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208176	2024-12-15T19:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208176	2024-12-15T19:00:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208176	2024-12-15T19:00:00+00:00
47438	M. Jensen	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208176	2024-12-15T19:00:00+00:00
105971	G. Bazunu	Missing Fixture	Achilles Tendon Injury	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
284264	J. Larios	Missing Fixture	Injury	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
130421	W. Smallbone	Missing Fixture	Thigh Injury	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
18940	J. Stephens	Missing Fixture	Red Card	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
45078	R. Stewart	Missing Fixture	Thigh Injury	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
20355	A. Ramsdale	Questionable	Finger Injury	Southampton	Southampton	41	1208181	2024-12-15T19:00:00+00:00
863	R. Bentancur	Missing Fixture	Suspended	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
18968	Y. Bissouma	Missing Fixture	Yellow Cards	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
164	B. Davies	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
336564	W. Odobert	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
2413	Richarlison	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
30776	C. Romero	Missing Fixture	Ankle Injury	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
31354	G. Vicario	Missing Fixture	Broken ankle	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
152849	M. van de Ven	Missing Fixture	Injury	Tottenham	Tottenham	47	1208181	2024-12-15T19:00:00+00:00
51051	J. Araujo	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208173	2024-12-16T20:00:00+00:00
304853	A. Scott	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208173	2024-12-16T20:00:00+00:00
6610	M. Senesi	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208173	2024-12-16T20:00:00+00:00
37161	L. Sinisterra	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208173	2024-12-16T20:00:00+00:00
19245	M. Tavernier	Missing Fixture	Thigh Injury	Bournemouth	Bournemouth	35	1208173	2024-12-16T20:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208173	2024-12-16T20:00:00+00:00
2284	Emerson	Missing Fixture	Yellow Cards	West Ham	West Ham	48	1208173	2024-12-16T20:00:00+00:00
19192	J. Ramsey	Missing Fixture	Hamstring Injury	Aston Villa	Aston Villa	66	1208183	2024-12-21T12:30:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208183	2024-12-21T12:30:00+00:00
567	R. Dias	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208183	2024-12-21T12:30:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208183	2024-12-21T12:30:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
47438	M. Jensen	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
19789	E. Pinnock	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
196156	I. Thiago	Missing Fixture	Knock	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
36922	S. van den Berg	Questionable	Groin Injury	Brentford	Brentford	55	1208184	2024-12-21T15:00:00+00:00
275170	Danilo	Missing Fixture	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208184	2024-12-21T15:00:00+00:00
22149	I. Sangare	Missing Fixture	Foot Injury	Nottingham Forest	Nott'm Forest	65	1208184	2024-12-21T15:00:00+00:00
161948	L. Delap	Missing Fixture	Yellow Cards	Ipswich	Ipswich	57	1208188	2024-12-21T15:00:00+00:00
20167	J. Donacien	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208188	2024-12-21T15:00:00+00:00
8794	G. Hirst	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208188	2024-12-21T15:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208188	2024-12-21T15:00:00+00:00
19182	A. Tuanzebe	Missing Fixture	Thigh Injury	Ipswich	Ipswich	57	1208188	2024-12-21T15:00:00+00:00
723	Joelinton	Missing Fixture	Yellow Cards	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
2855	E. Krafth	Missing Fixture	Shoulder Injury	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
18911	N. Pope	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
2939	C. Wilson	Missing Fixture	Thigh Injury	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
38734	S. Botman	Questionable	Injury	Newcastle	Newcastle	34	1208188	2024-12-21T15:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208192	2024-12-21T15:00:00+00:00
930	C. Soler	Missing Fixture	Yellow Cards	West Ham	West Ham	48	1208192	2024-12-21T15:00:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
1469	D. Welbeck	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
305730	J. Hinshelwood	Questionable	Knee Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
1361	F. Kadioglu	Questionable	Toe Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
18973	S. March	Questionable	Knee Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
19265	A. Webster	Questionable	Muscle Injury	Brighton	Brighton	51	1208192	2024-12-21T15:00:00+00:00
19586	E. Eze	Missing Fixture	Leg Injury	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
1440	R. Holding	Missing Fixture	Coach's decision	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
13736	D. Munoz	Missing Fixture	Yellow Cards	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
288102	A. Wharton	Missing Fixture	Groin Injury	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
278898	C. Riad	Questionable	Knee Injury	Crystal Palace	Crystal Palace	52	1208185	2024-12-21T17:30:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208185	2024-12-21T17:30:00+00:00
19959	B. White	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208185	2024-12-21T17:30:00+00:00
641	O. Zinchenko	Questionable	Muscle Injury	Arsenal	Arsenal	42	1208185	2024-12-21T17:30:00+00:00
138822	A. Broja	Missing Fixture	Loan agreement	Everton	Everton	45	1208186	2024-12-22T14:00:00+00:00
895	J. Garner	Missing Fixture	Lower Back Injury	Everton	Everton	45	1208186	2024-12-22T14:00:00+00:00
284500	T. Iroegbunam	Missing Fixture	Ankle Injury	Everton	Everton	45	1208186	2024-12-22T14:00:00+00:00
18929	D. McNeil	Questionable	Knee Injury	Everton	Everton	45	1208186	2024-12-22T14:00:00+00:00
95	B. Badiashile	Missing Fixture	Injury	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
47380	M. Cucurella	Missing Fixture	Red Card	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
22094	W. Fofana	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
19545	R. James	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
282125	R. Lavia	Questionable	Injury	Chelsea	Chelsea	49	1208186	2024-12-22T14:00:00+00:00
